PROVISIONAL_KEY,CLAUDE_ID,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NATIVE_REQUISE,VALIDATOR_1,VALIDATOR_2,FIELD_TEST_STATUS,RISK_NOTE
PROVISIONAL_FRM_NUMBER_039,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-neuf,trente-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_040,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante,quarante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_041,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante et un,quarante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_042,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-deux,quarante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_043,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-trois,quarante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_044,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-quatre,quarante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_045,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-cinq,quarante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_046,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-six,quarante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_047,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-sept,quarante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_048,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-huit,quarante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_049,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-neuf,quarante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_050,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante,cinquante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_051,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante et un,cinquante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_052,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-deux,cinquante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_053,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-trois,cinquante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_054,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-quatre,cinquante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_055,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-cinq,cinquante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_056,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-six,cinquante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_057,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-sept,cinquante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_058,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_059,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_060,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_061,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_062,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_063,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_064,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_065,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_066,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_067,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_068,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_069,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_070,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_071,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_072,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_073,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_074,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_075,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_076,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_077,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_078,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_079,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_080,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_081,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_082,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_083,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_084,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_085,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_086,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_087,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_088,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_089,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_090,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_091,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_092,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_093,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_094,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_095,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_096,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_097,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_098,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_099,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_100,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,,Agni (Anyin),any,NON_SPECIFIEE — aucune variété sélectionnée,NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,,,DRAFT,true,,,NON_TESTE,
